airport,month,lat,lon,origin_count,dest_count
KECP,2025_01,30.367813,-85.799614,1860,1761
KECP,2025_02,30.367813,-85.799614,1928,1899
KECP,2025_03,30.367813,-85.799614,2830,2745
KECP,2025_04,30.367813,-85.799614,3112,3041
KECP,2025_05,30.367813,-85.799614,3250,3178
KECP,2025_06,30.367813,-85.799614,3338,3246
KECP,2025_07,30.367813,-85.799614,3286,3158
KECP,2025_08,30.367813,-85.799614,2781,2823
KECP,2025_09,30.367813,-85.799614,2682,2636
KECS,2025_01,44.262706,-102.671993,1,1
KECS,2025_02,44.262706,-102.671993,7,8
KECS,2025_03,44.262706,-102.671993,14,8
KECS,2025_04,44.262706,-102.671993,4,10
KECS,2025_05,44.262706,-102.671993,17,17
KECS,2025_06,44.262706,-102.671993,32,25
KECS,2025_07,44.262706,-102.671993,22,28
KECS,2025_08,44.262706,-102.671993,8,11
KECS,2025_09,44.262706,-102.671993,101,44
KEDE,2025_01,35.212485,-76.506958,46,117
KEDE,2025_02,35.212485,-76.506958,50,198
KEDE,2025_03,35.212485,-76.506958,61,200
KEDE,2025_04,35.212485,-76.506958,46,124
KEDE,2025_05,35.212485,-76.506958,60,122
KEDE,2025_06,35.212485,-76.506958,118,167
KEDE,2025_07,35.212485,-76.506958,86,117
KEDE,2025_08,35.212485,-76.506958,74,148
KEDE,2025_09,35.212485,-76.506958,79,135
KEDN,2025_01,31.408218,-86.357548,2052,2014
KEDN,2025_02,31.408218,-86.357548,2326,2208
KEDN,2025_03,31.408218,-86.357548,2517,2395
KEDN,2025_04,31.408218,-86.357548,2258,1982
KEDN,2025_05,31.408218,-86.357548,2752,2451
KEDN,2025_06,31.408218,-86.357548,3233,2884
KEDN,2025_07,31.408218,-86.357548,3791,3877
KEDN,2025_08,31.408218,-86.357548,3732,3675
KEDN,2025_09,31.408218,-86.357548,4283,4230
KEDW,2025_01,34.748313,-118.105831,711,680
KEDW,2025_02,34.748313,-118.105831,750,658
KEDW,2025_03,34.748313,-118.105831,761,676
KEDW,2025_04,34.748313,-118.105831,773,639
KEDW,2025_05,34.748313,-118.105831,771,655
KEDW,2025_06,34.748313,-118.105831,644,667
KEDW,2025_07,34.748313,-118.105831,772,724
KEDW,2025_08,34.748313,-118.105831,683,606
KEDW,2025_09,34.748313,-118.105831,831,756
KEED,2025_01,34.348892,-114.146268,292,256
KEED,2025_02,34.348892,-114.146268,346,314
KEED,2025_03,34.348892,-114.146268,277,243
KEED,2025_04,34.348892,-114.146268,327,285
KEED,2025_05,34.348892,-114.146268,281,249
KEED,2025_06,34.348892,-114.146268,264,156
KEED,2025_07,34.348892,-114.146268,238,176
KEED,2025_08,34.348892,-114.146268,257,178
KEED,2025_09,34.348892,-114.146268,274,157
KEEN,2025_01,43.008635,-72.385123,132,154
KEEN,2025_02,43.008635,-72.385123,139,150
KEEN,2025_03,43.008635,-72.385123,187,198
KEEN,2025_04,43.008635,-72.385123,201,202
KEEN,2025_05,43.008635,-72.385123,211,219
KEEN,2025_06,43.008635,-72.385123,274,295
KEEN,2025_07,43.008635,-72.385123,452,464
KEEN,2025_08,43.008635,-72.385123,547,556
KEEN,2025_09,43.008635,-72.385123,486,523
KEFD,2025_01,29.625824,-95.151056,1956,2252
KEFD,2025_02,29.625824,-95.151056,2340,2179
KEFD,2025_03,29.625824,-95.151056,2780,2618
KEFD,2025_04,29.625824,-95.151056,2776,2592
KEFD,2025_05,29.625824,-95.151056,2863,2669
KEFD,2025_06,29.625824,-95.151056,2960,2762
KEFD,2025_07,29.625824,-95.151056,3095,2898
KEFD,2025_08,29.625824,-95.151056,2872,2683
KEFD,2025_09,29.625824,-95.151056,3122,2931
KEFK,2025_01,44.806595,-72.637678,2,3
KEFK,2025_02,44.806595,-72.637678,1,3
KEFK,2025_03,44.806595,-72.637678,0,2
KEFK,2025_04,44.806595,-72.637678,0,3
KEFK,2025_05,44.806595,-72.637678,2,4
KEFK,2025_06,44.806595,-72.637678,3,1
KEFK,2025_07,44.806595,-72.637678,5,5
KEFK,2025_08,44.806595,-72.637678,39,40
KEFK,2025_09,44.806595,-72.637678,52,41
KEFW,2025_01,41.828117,-94.24941,16,33
KEFW,2025_02,41.828117,-94.24941,18,36
KEFW,2025_03,41.828117,-94.24941,34,57
KEFW,2025_04,41.828117,-94.24941,44,61
KEFW,2025_05,41.828117,-94.24941,54,62
KEFW,2025_06,41.828117,-94.24941,33,66
KEFW,2025_07,41.828117,-94.24941,55,93
KEFW,2025_08,41.828117,-94.24941,46,75
KEFW,2025_09,41.828117,-94.24941,35,65
KEGE,2025_01,39.987579,-106.994568,16,20
KEGE,2025_02,39.987579,-106.994568,11,13
KEGE,2025_03,39.987579,-106.994568,16,19
KEGE,2025_04,39.987579,-106.994568,28,30
KEGE,2025_05,39.987579,-106.994568,39,41
KEGE,2025_06,39.987579,-106.994568,77,59
KEGE,2025_07,39.987579,-106.994568,100,82
KEGE,2025_08,39.987579,-106.994568,102,103
KEGE,2025_09,39.987579,-106.994568,88,59
KEGI,2025_01,30.577977,-86.497064,270,303
KEGI,2025_02,30.577977,-86.497064,197,406
KEGI,2025_03,30.577977,-86.497064,264,476
KEGI,2025_04,30.577977,-86.497064,250,668
KEGI,2025_05,30.577977,-86.497064,230,955
KEGI,2025_06,30.577977,-86.497064,217,768
KEGI,2025_07,30.577977,-86.497064,179,444
KEGI,2025_08,30.577977,-86.497064,202,230
KEGI,2025_09,30.577977,-86.497064,126,136
KEGV,2025_01,45.967495,-88.097511,30,71
KEGV,2025_02,45.967495,-88.097511,31,44
KEGV,2025_03,45.967495,-88.097511,32,63
KEGV,2025_04,45.967495,-88.097511,29,56
KEGV,2025_05,45.967495,-88.097511,84,111
KEGV,2025_06,45.967495,-88.097511,184,201
KEGV,2025_07,45.967495,-88.097511,412,400
KEGV,2025_08,45.967495,-88.097511,327,364
KEGV,2025_09,45.967495,-88.097511,281,282
KEKA,2025_01,40.700575,-124.274035,109,230
KEKA,2025_02,40.700575,-124.274035,64,198
KEKA,2025_03,40.700575,-124.274035,38,206
KEKA,2025_04,40.700575,-124.274035,46,266
KEKA,2025_05,40.700575,-124.274035,42,253
KEKA,2025_06,40.700575,-124.274035,24,144
KEKA,2025_07,40.700575,-124.274035,44,221
KEKA,2025_08,40.700575,-124.274035,52,215
KEKA,2025_09,40.700575,-124.274035,16,144
KEKM,2025_01,41.722722,-85.993312,206,201
KEKM,2025_02,41.722722,-85.993312,203,205
KEKM,2025_03,41.722722,-85.993312,299,288
KEKM,2025_04,41.722722,-85.993312,316,312
KEKM,2025_05,41.722722,-85.993312,418,407
KEKM,2025_06,41.722722,-85.993312,517,522
KEKM,2025_07,41.722722,-85.993312,641,650
KEKM,2025_08,41.722722,-85.993312,623,603
KEKM,2025_09,41.722722,-85.993312,612,600
KEKN,2025_01,38.44349,-79.922058,24,33
KEKN,2025_02,38.44349,-79.922058,11,18
KEKN,2025_03,38.44349,-79.922058,26,40
KEKN,2025_04,38.44349,-79.922058,29,34
KEKN,2025_05,38.44349,-79.922058,23,66
KEKN,2025_06,38.44349,-79.922058,33,55
KEKN,2025_07,38.44349,-79.922058,34,47
KEKN,2025_08,38.44349,-79.922058,22,59
KEKN,2025_09,38.44349,-79.922058,22,54
KEKO,2025_01,40.342728,-114.651073,31,87
KEKO,2025_02,40.342728,-114.651073,25,64
KEKO,2025_03,40.342728,-114.651073,22,62
KEKO,2025_04,40.342728,-114.651073,16,72
KEKO,2025_05,40.342728,-114.651073,40,108
KEKO,2025_06,40.342728,-114.651073,67,106
KEKO,2025_07,40.342728,-114.651073,66,128
KEKO,2025_08,40.342728,-114.651073,126,159
KEKO,2025_09,40.342728,-114.651073,46,91
KEKX,2025_01,37.677612,-85.885445,196,202
KEKX,2025_02,37.677612,-85.885445,98,90
KEKX,2025_03,37.677612,-85.885445,180,155
KEKX,2025_04,37.677612,-85.885445,403,387
KEKX,2025_05,37.677612,-85.885445,632,567
KEKX,2025_06,37.677612,-85.885445,655,588
KEKX,2025_07,37.677612,-85.885445,801,728
KEKX,2025_08,37.677612,-85.885445,863,835
KEKX,2025_09,37.677612,-85.885445,770,702
KELA,2025_01,29.761637,-96.444505,110,178
KELA,2025_02,29.761637,-96.444505,157,192
KELA,2025_03,29.761637,-96.444505,255,283
KELA,2025_04,29.761637,-96.444505,176,212
KELA,2025_05,29.761637,-96.444505,193,283
KELA,2025_06,29.761637,-96.444505,154,217
KELA,2025_07,29.761637,-96.444505,191,251
KELA,2025_08,29.761637,-96.444505,271,336
KELA,2025_09,29.761637,-96.444505,318,436
KELD,2025_01,32.51738,-92.438306,2,9
KELD,2025_02,32.51738,-92.438306,2,9
KELD,2025_03,32.51738,-92.438306,4,21
KELD,2025_04,32.51738,-92.438306,10,24
KELD,2025_05,32.51738,-92.438306,12,23
KELD,2025_06,32.51738,-92.438306,14,21
KELD,2025_07,32.51738,-92.438306,8,16
KELD,2025_08,32.51738,-92.438306,8,20
KELD,2025_09,32.51738,-92.438306,9,12
KELK,2025_01,35.921289,-99.847899,12,12
KELK,2025_02,35.921289,-99.847899,9,10
KELK,2025_03,35.921289,-99.847899,10,10
KELK,2025_04,35.921289,-99.847899,9,13
KELK,2025_05,35.921289,-99.847899,15,26
KELK,2025_06,35.921289,-99.847899,14,18
KELK,2025_07,35.921289,-99.847899,17,24
KELK,2025_08,35.921289,-99.847899,9,24
KELK,2025_09,35.921289,-99.847899,23,24
KELM,2025_01,42.088943,-77.075272,246,215
KELM,2025_02,42.088943,-77.075272,297,262
KELM,2025_03,42.088943,-77.075272,312,266
KELM,2025_04,42.088943,-77.075272,350,333
KELM,2025_05,42.088943,-77.075272,383,344
KELM,2025_06,42.088943,-77.075272,466,424
KELM,2025_07,42.088943,-77.075272,561,529
KELM,2025_08,42.088943,-77.075272,585,568
KELM,2025_09,42.088943,-77.075272,420,372
KELN,2025_01,46.658796,-120.542267,49,75
KELN,2025_02,46.658796,-120.542267,30,55
KELN,2025_03,46.658796,-120.542267,44,83
KELN,2025_04,46.658796,-120.542267,62,119
KELN,2025_05,46.658796,-120.542267,52,108
KELN,2025_06,46.658796,-120.542267,54,107
KELN,2025_07,46.658796,-120.542267,68,99
KELN,2025_08,46.658796,-120.542267,68,127
KELN,2025_09,46.658796,-120.542267,56,93
KELO,2025_01,47.712925,-92.107685,9,10
KELO,2025_02,47.712925,-92.107685,7,9
KELO,2025_03,47.712925,-92.107685,9,8
KELO,2025_04,47.712925,-92.107685,13,15
KELO,2025_05,47.712925,-92.107685,58,76
KELO,2025_06,47.712925,-92.107685,43,52
KELO,2025_07,47.712925,-92.107685,53,56
KELO,2025_08,47.712925,-92.107685,59,59
KELO,2025_09,47.712925,-92.107685,41,42
KELP,2025_01,31.571548,-105.847132,4167,3091
KELP,2025_02,31.571548,-105.847132,4022,3016
KELP,2025_03,31.571548,-105.847132,4485,3395
KELP,2025_04,31.571548,-105.847132,4222,3244
KELP,2025_05,31.571548,-105.847132,4195,3281
KELP,2025_06,31.571548,-105.847132,3998,3229
KELP,2025_07,31.571548,-105.847132,3906,3005
KELP,2025_08,31.571548,-105.847132,608,520
KELP,2025_09,31.571548,-105.847132,13,5
KELY,2025_01,39.891907,-114.102213,2,5
KELY,2025_02,39.891907,-114.102213,0,6
KELY,2025_03,39.891907,-114.102213,3,7
KELY,2025_04,39.891907,-114.102213,3,9
KELY,2025_05,39.891907,-114.102213,1,2
KELY,2025_06,39.891907,-114.102213,1,8
KELY,2025_07,39.891907,-114.102213,2,8
KELY,2025_08,39.891907,-114.102213,3,4
KELY,2025_09,39.891907,-114.102213,3,4
KELZ,2025_01,42.180084,-77.888572,6,17
KELZ,2025_02,42.180084,-77.888572,16,23
KELZ,2025_03,42.180084,-77.888572,23,34
KELZ,2025_04,42.180084,-77.888572,30,54
KELZ,2025_05,42.180084,-77.888572,39,60
KELZ,2025_06,42.180084,-77.888572,56,76
KELZ,2025_07,42.180084,-77.888572,69,90
KELZ,2025_08,42.180084,-77.888572,53,75
KELZ,2025_09,42.180084,-77.888572,60,76
KEMM,2025_01,41.334457,-110.148804,6,60
KEMM,2025_02,41.334457,-110.148804,4,41
KEMM,2025_03,41.334457,-110.148804,4,44
KEMM,2025_04,41.334457,-110.148804,11,54
KEMM,2025_05,41.334457,-110.148804,19,52
KEMM,2025_06,41.334457,-110.148804,16,59
KEMM,2025_07,41.334457,-110.148804,22,49
KEMM,2025_08,41.334457,-110.148804,30,47
KEMM,2025_09,41.334457,-110.148804,13,62
KEMP,2025_01,38.400289,-96.005999,54,64
KEMP,2025_02,38.400289,-96.005999,68,75
KEMP,2025_03,38.400289,-96.005999,54,106
KEMP,2025_04,38.400289,-96.005999,58,69
KEMP,2025_05,38.400289,-96.005999,106,152
KEMP,2025_06,38.400289,-96.005999,113,133
KEMP,2025_07,38.400289,-96.005999,190,193
KEMP,2025_08,38.400289,-96.005999,172,178
KEMP,2025_09,38.400289,-96.005999,196,226
KEMT,2025_01,34.090336,-118.032387,1675,1603
KEMT,2025_02,34.090336,-118.032387,1895,1721
KEMT,2025_03,34.090336,-118.032387,1943,1757
KEMT,2025_04,34.090336,-118.032387,2105,1903
KEMT,2025_05,34.090336,-118.032387,1959,1830
KEMT,2025_06,34.090336,-118.032387,2012,1862
KEMT,2025_07,34.090336,-118.032387,2075,1925
KEMT,2025_08,34.090336,-118.032387,2205,1967
KEMT,2025_09,34.090336,-118.032387,1707,1566
KEND,2025_01,36.343369,-98.289757,568,581
KEND,2025_02,36.343369,-98.289757,859,825
KEND,2025_03,36.343369,-98.289757,1771,1110
KEND,2025_04,36.343369,-98.289757,1205,1074
KEND,2025_05,36.343369,-98.289757,1055,1218
KEND,2025_06,36.343369,-98.289757,1532,974
KEND,2025_07,36.343369,-98.289757,1725,1000
KEND,2025_08,36.343369,-98.289757,1331,891
KEND,2025_09,36.343369,-98.289757,1487,1176
KENL,2025_01,38.439905,-89.025696,46,102
KENL,2025_02,38.439905,-89.025696,68,122
KENL,2025_03,38.439905,-89.025696,103,143
KENL,2025_04,38.439905,-89.025696,87,137
KENL,2025_05,38.439905,-89.025696,74,131
KENL,2025_06,38.439905,-89.025696,71,148
KENL,2025_07,38.439905,-89.025696,62,136
KENL,2025_08,38.439905,-89.025696,136,123
KENL,2025_09,38.439905,-89.025696,100,90
KENV,2025_01,40.724579,-113.348389,83,185
KENV,2025_02,40.724579,-113.348389,56,125
KENV,2025_03,40.724579,-113.348389,79,164
KENV,2025_04,40.724579,-113.348389,79,174
KENV,2025_05,40.724579,-113.348389,60,174
KENV,2025_06,40.724579,-113.348389,21,71
KENV,2025_07,40.724579,-113.348389,32,82
KENV,2025_08,40.724579,-113.348389,29,112
KENV,2025_09,40.724579,-113.348389,25,123
KENW,2025_01,42.571106,-88.004358,920,1024
KENW,2025_02,42.571106,-88.004358,800,734
KENW,2025_03,42.571106,-88.004358,936,904
KENW,2025_04,42.571106,-88.004358,1104,1227
KENW,2025_05,42.571106,-88.004358,1184,1178
KENW,2025_06,42.571106,-88.004358,1267,1162
KENW,2025_07,42.571106,-88.004358,1486,1418
KENW,2025_08,42.571106,-88.004358,1607,1462
KENW,2025_09,42.571106,-88.004358,1542,1482
KEOK,2025_01,40.130962,-92.095268,44,74
KEOK,2025_02,40.130962,-92.095268,42,58
KEOK,2025_03,40.130962,-92.095268,70,68
KEOK,2025_04,40.130962,-92.095268,74,65
KEOK,2025_05,40.130962,-92.095268,72,79
KEOK,2025_06,40.130962,-92.095268,62,71
KEOK,2025_07,40.130962,-92.095268,99,120
KEOK,2025_08,40.130962,-92.095268,60,82
KEOK,2025_09,40.130962,-92.095268,68,82
KEOS,2025_01,36.871747,-94.225079,206,209
KEOS,2025_02,36.871747,-94.225079,155,166
KEOS,2025_03,36.871747,-94.225079,247,259
KEOS,2025_04,36.871747,-94.225079,217,228
KEOS,2025_05,36.871747,-94.225079,312,327
KEOS,2025_06,36.871747,-94.225079,322,296
KEOS,2025_07,36.871747,-94.225079,417,369
KEOS,2025_08,36.871747,-94.225079,379,347
KEOS,2025_09,36.871747,-94.225079,381,363
KEPH,2025_01,47.266116,-119.457374,71,38
KEPH,2025_02,47.266116,-119.457374,78,27
KEPH,2025_03,47.266116,-119.457374,64,40
KEPH,2025_04,47.266116,-119.457374,55,36
KEPH,2025_05,47.266116,-119.457374,53,37
KEPH,2025_06,47.266116,-119.457374,97,61
KEPH,2025_07,47.266116,-119.457374,162,137
KEPH,2025_08,47.266116,-119.457374,141,92
KEPH,2025_09,47.266116,-119.457374,137,118
KEQA,2025_01,37.478508,-96.49298,59,116
KEQA,2025_02,37.478508,-96.49298,69,114
KEQA,2025_03,37.478508,-96.49298,101,139
KEQA,2025_04,37.478508,-96.49298,73,101
KEQA,2025_05,37.478508,-96.49298,129,201
KEQA,2025_06,37.478508,-96.49298,103,176
KEQA,2025_07,37.478508,-96.49298,142,239
KEQA,2025_08,37.478508,-96.49298,114,203
KEQA,2025_09,37.478508,-96.49298,160,294
KERI,2025_01,42.13308,-80.086244,318,306
KERI,2025_02,42.13308,-80.086244,330,313
KERI,2025_03,42.13308,-80.086244,449,432
KERI,2025_04,42.13308,-80.086244,545,516
KERI,2025_05,42.13308,-80.086244,524,501
KERI,2025_06,42.13308,-80.086244,564,527
KERI,2025_07,42.13308,-80.086244,691,645
KERI,2025_08,42.13308,-80.086244,638,608
KERI,2025_09,42.13308,-80.086244,601,564
KERR,2025_06,44.711236,-70.535844,0,2
KERR,2025_07,44.711236,-70.535844,1,2
KERR,2025_08,44.711236,-70.535844,5,1
KERR,2025_09,44.711236,-70.535844,0,6
KERV,2025_01,29.944244,-99.037817,1361,1395
KERV,2025_02,29.944244,-99.037817,1344,1403
KERV,2025_03,29.944244,-99.037817,1763,1740
KERV,2025_04,29.944244,-99.037817,1700,1681
KERV,2025_05,29.944244,-99.037817,1802,1771
KERV,2025_06,29.944244,-99.037817,1765,1705
KERV,2025_07,29.944244,-99.037817,1782,1718
KERV,2025_08,29.944244,-99.037817,1824,1781
KERV,2025_09,29.944244,-99.037817,2081,2040
KESC,2025_01,45.91005,-86.813553,250,220
KESC,2025_02,45.91005,-86.813553,210,218
KESC,2025_03,45.91005,-86.813553,232,251
KESC,2025_04,45.91005,-86.813553,285,270
KESC,2025_05,45.91005,-86.813553,339,338
KESC,2025_06,45.91005,-86.813553,337,374
KESC,2025_07,45.91005,-86.813553,436,461
KESC,2025_08,45.91005,-86.813553,410,403
KESC,2025_09,45.91005,-86.813553,359,372
KESF,2025_01,31.562836,-91.527979,14,117
KESF,2025_02,31.562836,-91.527979,32,141
KESF,2025_03,31.562836,-91.527979,48,138
KESF,2025_04,31.562836,-91.527979,43,155
KESF,2025_05,31.562836,-91.527979,39,148
KESF,2025_06,31.562836,-91.527979,52,180
KESF,2025_07,31.562836,-91.527979,43,181
KESF,2025_08,31.562836,-91.527979,51,215
KESF,2025_09,31.562836,-91.527979,60,258
KESN,2025_01,38.84612,-76.11853,321,345
KESN,2025_02,38.84612,-76.11853,339,367
KESN,2025_03,38.84612,-76.11853,455,502
KESN,2025_04,38.84612,-76.11853,499,564
KESN,2025_05,38.84612,-76.11853,530,558
KESN,2025_06,38.84612,-76.11853,711,768
KESN,2025_07,38.84612,-76.11853,830,870
KESN,2025_08,38.84612,-76.11853,716,791
KESN,2025_09,38.84612,-76.11853,605,649
KEST,2025_01,43.440919,-94.870475,176,151
KEST,2025_02,43.440919,-94.870475,123,105
KEST,2025_03,43.440919,-94.870475,151,138
KEST,2025_04,43.440919,-94.870475,204,195
KEST,2025_05,43.440919,-94.870475,331,305
KEST,2025_06,43.440919,-94.870475,395,342
KEST,2025_07,43.440919,-94.870475,364,336
KEST,2025_08,43.440919,-94.870475,176,162
KEST,2025_09,43.440919,-94.870475,390,371
KESW,2025_01,47.242701,-121.217651,27,44
KESW,2025_02,47.242701,-121.217651,7,10
KESW,2025_03,47.242701,-121.217651,20,34
KESW,2025_04,47.242701,-121.217651,51,77
KESW,2025_05,47.242701,-121.217651,52,105
KESW,2025_06,47.242701,-121.217651,79,136
KESW,2025_07,47.242701,-121.217651,95,148
KESW,2025_08,47.242701,-121.217651,104,139
KESW,2025_09,47.242701,-121.217651,98,129
KETB,2025_01,43.420436,-88.133371,306,302
KETB,2025_02,43.420436,-88.133371,270,268
KETB,2025_03,43.420436,-88.133371,357,348
KETB,2025_04,43.420436,-88.133371,416,406
KETB,2025_05,43.420436,-88.133371,524,479
KETB,2025_06,43.420436,-88.133371,572,558
KETB,2025_07,43.420436,-88.133371,935,838
KETB,2025_08,43.420436,-88.133371,614,612
KETB,2025_09,43.420436,-88.133371,529,525
KETN,2025_01,32.460131,-98.477129,48,73
KETN,2025_02,32.460131,-98.477129,55,66
KETN,2025_03,32.460131,-98.477129,50,68
KETN,2025_04,32.460131,-98.477129,45,74
KETN,2025_05,32.460131,-98.477129,48,49
KETN,2025_06,32.460131,-98.477129,44,49
KETN,2025_07,32.460131,-98.477129,33,56
KETN,2025_08,32.460131,-98.477129,38,64
KETN,2025_09,32.460131,-98.477129,48,65
KEUF,2025_01,31.934463,-85.130198,103,108
KEUF,2025_02,31.934463,-85.130198,74,68
KEUF,2025_03,31.934463,-85.130198,112,112
KEUF,2025_04,31.934463,-85.130198,115,120
KEUF,2025_05,31.934463,-85.130198,88,79
KEUF,2025_06,31.934463,-85.130198,75,71
KEUF,2025_07,31.934463,-85.130198,81,84
KEUF,2025_08,31.934463,-85.130198,71,73
KEUF,2025_09,31.934463,-85.130198,38,49
KEUG,2025_01,44.135044,-123.219159,1606,1522
KEUG,2025_02,44.135044,-123.219159,1289,1244
KEUG,2025_03,44.135044,-123.219159,1591,1527
KEUG,2025_04,44.135044,-123.219159,2252,2117
KEUG,2025_05,44.135044,-123.219159,2368,2270
KEUG,2025_06,44.135044,-123.219159,2663,2520
KEUG,2025_07,44.135044,-123.219159,3030,2906
KEUG,2025_08,44.135044,-123.219159,2920,2834
KEUG,2025_09,44.135044,-123.219159,2618,2506
KEVM,2025_01,47.325897,-92.518753,42,62
KEVM,2025_02,47.325897,-92.518753,39,36
KEVM,2025_03,47.325897,-92.518753,68,74
KEVM,2025_04,47.325897,-92.518753,58,73
KEVM,2025_05,47.325897,-92.518753,207,188
KEVM,2025_06,47.325897,-92.518753,157,156
KEVM,2025_07,47.325897,-92.518753,136,156
KEVM,2025_08,47.325897,-92.518753,133,105
KEVM,2025_09,47.325897,-92.518753,108,104
KEVV,2025_01,37.954086,-87.707201,557,378
KEVV,2025_02,37.954086,-87.707201,569,410
KEVV,2025_03,37.954086,-87.707201,672,491
KEVV,2025_04,37.954086,-87.707201,661,468
KEVV,2025_05,37.954086,-87.707201,698,523
KEVV,2025_06,37.954086,-87.707201,712,545
KEVV,2025_07,37.954086,-87.707201,755,552
KEVV,2025_08,37.954086,-87.707201,718,568
KEVV,2025_09,37.954086,-87.707201,666,523
KEVW,2025_01,41.053024,-110.832275,7,22
KEVW,2025_02,41.053024,-110.832275,8,24
KEVW,2025_03,41.053024,-110.832275,7,28
KEVW,2025_04,41.053024,-110.832275,8,19
KEVW,2025_05,41.053024,-110.832275,15,49
KEVW,2025_06,41.053024,-110.832275,19,63
KEVW,2025_07,41.053024,-110.832275,47,85
KEVW,2025_08,41.053024,-110.832275,48,91
KEVW,2025_09,41.053024,-110.832275,34,56
KEWB,2025_01,41.851776,-71.034726,668,603
KEWB,2025_02,41.851776,-71.034726,722,637
KEWB,2025_03,41.851776,-71.034726,832,740
KEWB,2025_04,41.851776,-71.034726,1046,919
KEWB,2025_05,41.851776,-71.034726,990,812
KEWB,2025_06,41.851776,-71.034726,1287,1165
KEWB,2025_07,41.851776,-71.034726,1604,1304
KEWB,2025_08,41.851776,-71.034726,2004,1654
KEWB,2025_09,41.851776,-71.034726,1600,1404
KEWK,2025_01,38.025146,-97.2875,149,152
KEWK,2025_02,38.025146,-97.2875,191,191
KEWK,2025_03,38.025146,-97.2875,220,237
KEWK,2025_04,38.025146,-97.2875,302,298
KEWK,2025_05,38.025146,-97.2875,423,403
KEWK,2025_06,38.025146,-97.2875,324,302
KEWK,2025_07,38.025146,-97.2875,436,505
KEWK,2025_08,38.025146,-97.2875,346,370
KEWK,2025_09,38.025146,-97.2875,464,502
KEWN,2025_01,34.828522,-76.757984,837,784
KEWN,2025_02,34.828522,-76.757984,765,739
KEWN,2025_03,34.828522,-76.757984,1060,1023
KEWN,2025_04,34.828522,-76.757984,1139,1101
KEWN,2025_05,34.828522,-76.757984,1086,1060
KEWN,2025_06,34.828522,-76.757984,1361,1304
KEWN,2025_07,34.828522,-76.757984,1232,1224
KEWN,2025_08,34.828522,-76.757984,1096,1075
KEWN,2025_09,34.828522,-76.757984,1181,1118
KEWR,2025_01,40.707092,-74.158152,17224,16825
KEWR,2025_02,40.707092,-74.158152,15852,15419
KEWR,2025_03,40.707092,-74.158152,18269,17710
KEWR,2025_04,40.707092,-74.158152,16489,15912
KEWR,2025_05,40.707092,-74.158152,15267,14806
KEWR,2025_06,40.707092,-74.158152,16153,15671
KEWR,2025_07,40.707092,-74.158152,17748,17152
KEWR,2025_08,40.707092,-74.158152,18641,18117
KEWR,2025_09,40.707092,-74.158152,17282,16781
KEYW,2025_01,25.00589,-81.35493,1509,1406
KEYW,2025_02,25.00589,-81.35493,1281,1104
KEYW,2025_03,25.00589,-81.35493,1380,1473
KEYW,2025_04,25.00589,-81.35493,1728,1586
KEYW,2025_05,25.00589,-81.35493,1571,1547
KEYW,2025_06,25.00589,-81.35493,1304,1034
KEYW,2025_07,25.00589,-81.35493,1547,1173
KEYW,2025_08,25.00589,-81.35493,1281,892
KEYW,2025_09,25.00589,-81.35493,1128,889
KFAM,2025_01,37.754105,-90.290261,64,87
KFAM,2025_02,37.754105,-90.290261,58,108
KFAM,2025_03,37.754105,-90.290261,90,145
KFAM,2025_04,37.754105,-90.290261,56,101
KFAM,2025_05,37.754105,-90.290261,52,128
KFAM,2025_06,37.754105,-90.290261,154,211
KFAM,2025_07,37.754105,-90.290261,193,224
KFAM,2025_08,37.754105,-90.290261,230,269
KFAM,2025_09,37.754105,-90.290261,195,253
KFAR,2025_01,46.908805,-96.816418,2161,1877
