origin,destination,flights,origin_lat,origin_lon,destination_lat,destination_lon
EGLL,KHND,60,51.352575,-0.5470079999999999,36.073655,-115.123804
EHAM,SBGR,60,52.34265,4.710114,-23.491629,-46.672847
EIDW,KSFO,60,53.422464,-6.279737,37.622192,-122.377739
ENGM,OMDB,60,60.140945,11.048363,25.226349,55.41214
ESSA,KJFK,60,59.625363,17.908851,40.626115,-73.782432
KATL,PHNL,60,33.631805,-84.436924,21.325289,-157.93026
KDFW,RJAA,60,32.899747,-97.073037,35.288223,144.953327
KDTW,LIRF,60,42.24678,-83.33854,41.829117,12.220667
KEWR,LOWW,60,40.698946,-74.164488,48.109947,16.578643
KHHR,LOWW,60,33.935806,-118.398257,48.109947,16.578643
KHHR,LSZH,60,33.935806,-118.398257,47.463867,8.546883
KIAH,PHNL,60,29.97757,-95.277961,21.325289,-157.93026
KMSP,LFPG,60,44.886354,-93.20573,48.99637,2.629346
KMSP,PHNL,60,44.886354,-93.20573,21.325289,-157.93026
OMDB,RJBB,60,25.226349,55.41214,34.468627,135.305672
CYUL,OMDB,59,45.49585,-73.691319,25.226349,55.41214
CYVR,RJTT,59,49.182449,-123.140822,35.558275,139.769206
CYYZ,LEBL,59,43.665475,-79.611544,41.298569,2.082809
EDDF,KCLT,59,50.034252,8.562247,35.173521,-80.931816
EDDM,KNZY,59,48.606667,12.066527,32.734219,-117.192381
EGLL,KDTW,59,51.352575,-0.5470079999999999,42.24678,-83.33854
EGLL,KMSP,59,51.352575,-0.5470079999999999,44.886354,-93.20573
EGLL,KPDX,59,51.352575,-0.5470079999999999,45.586756,-122.599903
EGLL,KTPA,59,51.352575,-0.5470079999999999,27.986519,-82.541576
EHAM,KEWR,59,52.34265,4.710114,40.698946,-74.164488
EIDW,KATL,59,53.422464,-6.279737,33.631805,-84.436924
EIDW,KDFW,59,53.422464,-6.279737,32.899747,-97.073037
EPWA,KHHR,59,52.169499,20.963876,33.935806,-118.398257
EPWA,LFPO,59,52.169499,20.963876,48.727661,2.403118
ESSA,LIMC,59,59.625363,17.908851,45.590836,8.74438
KADS,KDFW,59,33.030116,-96.838653,32.899747,-97.073037
KAFW,KPDX,59,33.19249,-97.198187,45.586756,-122.599903
KATL,LEMD,59,33.631805,-84.436924,40.481779,-3.544511
KBOS,OMDB,59,42.37329,-71.006954,25.226349,55.41214
KDAL,KIAD,59,32.834524,-96.666601,38.938037,-77.436264
KDAL,KPDX,59,32.834524,-96.666601,45.586756,-122.599903
KDFW,LIRF,59,32.899747,-97.073037,41.829117,12.220667
KDFW,OMDB,59,32.899747,-97.073037,25.226349,55.41214
KDFW,SBGR,59,32.899747,-97.073037,-23.491629,-46.672847
KIAD,OMDB,59,38.938037,-77.436264,25.226349,55.41214
KIAH,SBGR,59,29.97757,-95.277961,-23.491629,-46.672847
KJFK,KSNA,59,40.626115,-73.782432,33.675053,-117.869274
KLAS,KRDU,59,36.098386,-115.157172,35.883396,-78.774193
KMDW,KSLC,59,41.7848,-87.752194,40.62038,-111.994507
KPHL,LSZH,59,39.868881,-75.240465,47.463867,8.546883
LEMG,LTFM,59,36.682744,-4.492429,41.174337,28.709148
LFPB,RKSI,59,48.99502,2.534156,37.451248,126.437414
LIMC,WSSS,59,45.590836,8.74438,1.394938,103.996914
OMDB,RJAA,59,25.226349,55.41214,35.288223,144.953327
OMDB,RJTT,59,25.226349,55.41214,35.558275,139.769206
RJBB,RJBB,59,34.468627,135.305672,34.468627,135.305672
CYVR,EHAM,58,49.182449,-123.140822,52.34265,4.710114
EDDB,LIMC,58,52.343674,13.461075,45.590836,8.74438
EDDB,OMDB,58,52.343674,13.461075,25.226349,55.41214
EDDM,KBOS,58,48.606667,12.066527,42.37329,-71.006954
EGKK,EPWA,58,51.146713,-0.201094,52.169499,20.963876
EGLL,KRDU,58,51.352575,-0.5470079999999999,35.883396,-78.774193
EKCH,KORD,58,55.631653,12.677224,41.967389,-87.912406
EKCH,KSFO,58,55.631653,12.677224,37.622192,-122.377739
EKCH,OMDB,58,55.631653,12.677224,25.226349,55.41214
EKCH,WSSS,58,55.631653,12.677224,1.394938,103.996914
KAFW,KDAL,58,33.19249,-97.198187,32.834524,-96.666601
KBNA,KPDX,58,36.097583,-86.690252,45.586756,-122.599903
KDFW,LEBL,58,32.899747,-97.073037,41.298569,2.082809
KEWR,LEBL,58,40.698946,-74.164488,41.298569,2.082809
KORD,OMDB,58,41.967389,-87.912406,25.226349,55.41214
LFPB,WSSS,58,48.99502,2.534156,1.394938,103.996914
LIMC,SBGR,58,45.590836,8.74438,-23.491629,-46.672847
LTAI,OMDB,58,36.915925,30.823875,25.226349,55.41214
CYUL,EDDM,57,45.49585,-73.691319,48.606667,12.066527
CYYC,KEWR,57,51.129936,-113.990373,40.698946,-74.164488
CYYC,KJFK,57,51.129936,-113.990373,40.626115,-73.782432
CYYZ,KNZY,57,43.665475,-79.611544,32.734219,-117.192381
CYYZ,LEMD,57,43.665475,-79.611544,40.481779,-3.544511
EDDM,KATL,57,48.606667,12.066527,33.631805,-84.436924
EKCH,KEWR,57,55.631653,12.677224,40.698946,-74.164488
EKCH,KHHR,57,55.631653,12.677224,33.935806,-118.398257
ESSA,OMDB,57,59.625363,17.908851,25.226349,55.41214
ESSA,ZBAA,57,59.625363,17.908851,41.074855,114.603008
KBWI,KPDX,57,39.177017,-76.729829,45.586756,-122.599903
KCLT,LIRF,57,35.173521,-80.931816,41.829117,12.220667
KDCA,KIAD,57,38.850205,-77.037643,38.938037,-77.436264
KDCA,KNZY,57,38.850205,-77.037643,32.734219,-117.192381
KDCA,KPDX,57,38.850205,-77.037643,45.586756,-122.599903
KEWR,OMDB,57,40.698946,-74.164488,25.226349,55.41214
KIAH,LBBG,57,29.97757,-95.277961,42.51329,28.269695
LSZH,SBGR,57,47.463867,8.546883,-23.491629,-46.672847
CYUL,KIAH,56,45.49585,-73.691319,29.97757,-95.277961
CYYZ,SBGR,56,43.665475,-79.611544,-23.491629,-46.672847
EDDF,KMCO,56,50.034252,8.562247,28.432892,-81.295817
EGSS,ESSA,56,51.883644,0.232735,59.625363,17.908851
EHAM,KPHL,56,52.34265,4.710114,39.868881,-75.240465
EKCH,VTBS,56,55.631653,12.677224,13.69154,100.74
ESSA,VTBS,56,59.625363,17.908851,13.69154,100.74
KAFW,KJFK,56,33.19249,-97.198187,40.626115,-73.782432
KBTF,KBWI,56,40.802456,-111.976364,39.177017,-76.729829
KHHR,LLBG,56,33.935806,-118.398257,32.004093,34.891163
KHHR,LTFM,56,33.935806,-118.398257,41.174337,28.709148
KIAH,KIAH,56,29.97757,-95.277961,29.97757,-95.277961
KIAH,OMDB,56,29.97757,-95.277961,25.226349,55.41214
KJFK,WSSS,56,40.626115,-73.782432,1.394938,103.996914
KMIA,LSZH,56,25.78363,-80.373077,47.463867,8.546883
KMIA,OMDB,56,25.78363,-80.373077,25.226349,55.41214
KSFO,LFPB,56,37.622192,-122.377739,48.99502,2.534156
LEBL,ZBAA,56,41.298569,2.082809,41.074855,114.603008
LGAT,OTBD,56,36.249343,24.156072,25.369446,51.594493
LOWW,RCTP,56,48.109947,16.578643,25.071266,121.22286
CYVR,RJBH,55,49.182449,-123.140822,35.386002,132.966728
CYYZ,LGAT,55,43.665475,-79.611544,36.249343,24.156072
EKCH,ZBAA,55,55.631653,12.677224,41.074855,114.603008
ENGM,VTBS,55,60.140945,11.048363,13.69154,100.74
KBOS,KBTF,55,42.37329,-71.006954,40.802456,-111.976364
KBOS,KDAL,55,42.37329,-71.006954,32.834524,-96.666601
KBWI,KBWI,55,39.177017,-76.729829,39.177017,-76.729829
KEWR,SBGR,55,40.698946,-74.164488,-23.491629,-46.672847
KHHR,LEMD,55,33.935806,-118.398257,40.481779,-3.544511
KHHR,OMDB,55,33.935806,-118.398257,25.226349,55.41214
KIAD,LEBL,55,38.938037,-77.436264,41.298569,2.082809
KJFK,KLGA,55,40.626115,-73.782432,40.779353,-73.872351
KTEB,KTPA,55,40.850544,-74.064697,27.986519,-82.541576
LSZH,VABB,55,47.463867,8.546883,19.090235,72.853151
CYYC,EHAM,54,51.129936,-113.990373,52.34265,4.710114
EDDF,RCTP,54,50.034252,8.562247,25.071266,121.22286
EDDM,VABB,54,48.606667,12.066527,19.090235,72.853151
EGCC,KATL,54,53.343761,-2.286647,33.631805,-84.436924
EGKK,WSSS,54,51.146713,-0.201094,1.394938,103.996914
EHAM,RJAA,54,52.34265,4.710114,35.288223,144.953327
EKCH,KBOS,54,55.631653,12.677224,42.37329,-71.006954
KAFW,KIAH,54,33.19249,-97.198187,29.97757,-95.277961
KDFW,KMDW,54,32.899747,-97.073037,41.7848,-87.752194
KIAD,SBGR,54,38.938037,-77.436264,-23.491629,-46.672847
KORD,LTFM,54,41.967389,-87.912406,41.174337,28.709148
KORD,SBGR,54,41.967389,-87.912406,-23.491629,-46.672847
LIMC,VTBS,54,45.590836,8.74438,13.69154,100.74
LOWW,RKSI,54,48.109947,16.578643,37.451248,126.437414
KCLT,LEMD,53,35.173521,-80.931816,40.481779,-3.544511
KIAH,RCTP,53,29.97757,-95.277961,25.071266,121.22286
KMSP,KTEB,53,44.886354,-93.20573,40.850544,-74.064697
KORD,OTBD,53,41.967389,-87.912406,25.369446,51.594493
LFPG,VTBS,53,48.99637,2.629346,13.69154,100.74
LIMC,VHHH,53,45.590836,8.74438,22.505676,113.824302
LTFM,WMKK,53,41.174337,28.709148,2.834885,101.664036
CYUL,EGKK,52,45.49585,-73.691319,51.146713,-0.201094
CYUL,LGAT,52,45.49585,-73.691319,36.249343,24.156072
CYVR,KIAD,52,49.182449,-123.140822,38.938037,-77.436264
EDDM,KDTW,52,48.606667,12.066527,42.24678,-83.33854
EGCC,ZBAA,52,53.343761,-2.286647,41.074855,114.603008
KADS,KBNA,52,33.030116,-96.838653,36.097583,-86.690252
KATL,LBBG,52,33.631805,-84.436924,42.51329,28.269695
KHHR,YBBN,52,33.935806,-118.398257,-27.36335,153.118087
LFPG,VHHH,52,48.99637,2.629346,22.505676,113.824302
LOWW,ZBAA,52,48.109947,16.578643,41.074855,114.603008
CYVR,KJFK,51,49.182449,-123.140822,40.626115,-73.782432
CYYC,KBTF,51,51.129936,-113.990373,40.802456,-111.976364
CYYC,LIRF,51,51.129936,-113.990373,41.829117,12.220667
ESSA,KEWR,51,59.625363,17.908851,40.698946,-74.164488
KEWR,WSSS,51,40.698946,-74.164488,1.394938,103.996914
KMIA,KNZY,51,25.78363,-80.373077,32.734219,-117.192381
KSFO,OMDB,51,37.622192,-122.377739,25.226349,55.41214
CYUL,KBFI,50,45.49585,-73.691319,47.458901,-122.307833
CYYC,KPDX,50,51.129936,-113.990373,45.586756,-122.599903
CYYZ,LBBG,50,43.665475,-79.611544,42.51329,28.269695
EGKK,KBOS,50,51.146713,-0.201094,42.37329,-71.006954
EGKK,KTPA,50,51.146713,-0.201094,27.986519,-82.541576
EGLL,LFPO,50,51.352575,-0.5470079999999999,48.727661,2.403118
KADS,KTEB,50,33.030116,-96.838653,40.850544,-74.064697
KDFW,LFPB,50,32.899747,-97.073037,48.99502,2.534156
KEWR,KPHL,50,40.698946,-74.164488,39.868881,-75.240465
KEWR,RJTT,50,40.698946,-74.164488,35.558275,139.769206
KIAD,OTBD,50,38.938037,-77.436264,25.369446,51.594493
KMIA,LBBG,50,25.78363,-80.373077,42.51329,28.269695
KMSP,KMSP,50,44.886354,-93.20573,44.886354,-93.20573
KORD,LGAT,50,41.967389,-87.912406,36.249343,24.156072
KORD,PHNL,50,41.967389,-87.912406,21.325289,-157.93026
VTBS,VTBS,50,13.69154,100.74,13.69154,100.74
CYUL,LOWW,49,45.49585,-73.691319,48.109947,16.578643
CYYZ,RCTP,49,43.665475,-79.611544,25.071266,121.22286
CYYZ,RJTT,49,43.665475,-79.611544,35.558275,139.769206
EBBR,VTBS,49,50.892426,4.495041,13.69154,100.74
EBBR,ZBAA,49,50.892426,4.495041,41.074855,114.603008
EDDF,KPHL,49,50.034252,8.562247,39.868881,-75.240465
EGSS,LFPB,49,51.883644,0.232735,48.99502,2.534156
ENGM,KJFK,49,60.140945,11.048363,40.626115,-73.782432
ESSA,LEMD,49,59.625363,17.908851,40.481779,-3.544511
KBTF,KIAD,49,40.802456,-111.976364,38.938037,-77.436264
KDEN,LIRF,49,39.847028,-104.641541,41.829117,12.220667
KDTW,RJTT,49,42.24678,-83.33854,35.558275,139.769206
KIAD,RKSI,49,38.938037,-77.436264,37.451248,126.437414
KORD,LOWW,49,41.967389,-87.912406,48.109947,16.578643
LEBL,SBGR,49,41.298569,2.082809,-23.491629,-46.672847
LFPB,VHHH,49,48.99502,2.534156,22.505676,113.824302
LGAT,OMDB,49,36.249343,24.156072,25.226349,55.41214
LIRF,ZBAA,49,41.829117,12.220667,41.074855,114.603008
CYUL,KNZY,48,45.49585,-73.691319,32.734219,-117.192381
CYVR,YBBN,48,49.182449,-123.140822,-27.36335,153.118087
EIDW,KDEN,48,53.422464,-6.279737,39.847028,-104.641541
KBFI,KDAL,48,47.458901,-122.307833,32.834524,-96.666601
KBFI,KTEB,48,47.458901,-122.307833,40.850544,-74.064697
KPHL,LIMC,48,39.868881,-75.240465,45.590836,8.74438
LEPA,LFPB,48,39.772137,3.064087,48.99502,2.534156
LIMC,RKSI,48,45.590836,8.74438,37.451248,126.437414
OTBD,RKSI,48,25.369446,51.594493,37.451248,126.437414
CYUL,KHND,47,45.49585,-73.691319,36.073655,-115.123804
CYYZ,KSLC,47,43.665475,-79.611544,40.62038,-111.994507
EHAM,LFPO,47,52.34265,4.710114,48.727661,2.403118
KHHR,LEBL,47,33.935806,-118.398257,41.298569,2.082809
KHND,KIWA,47,36.073655,-115.123804,33.267838,-111.814783
KIWA,KSNA,47,33.267838,-111.814783,33.675053,-117.869274
KTEB,LFPB,47,40.850544,-74.064697,48.99502,2.534156
LTFM,OTBD,47,41.174337,28.709148,25.369446,51.594493
CYUL,KDEN,46,45.49585,-73.691319,39.847028,-104.641541
EKCH,KATL,46,55.631653,12.677224,33.631805,-84.436924
KBOS,RKSI,46,42.37329,-71.006954,37.451248,126.437414
KEWR,LBBG,46,40.698946,-74.164488,42.51329,28.269695
KEWR,LEMG,46,40.698946,-74.164488,36.682744,-4.492429
KNZY,RJAA,46,32.734219,-117.192381,35.288223,144.953327
LEBL,RKSI,46,41.298569,2.082809,37.451248,126.437414
EBBR,LLBG,45,50.892426,4.495041,32.004093,34.891163
EGSS,LLBG,45,51.883644,0.232735,32.004093,34.891163
KATL,KTEB,45,33.631805,-84.436924,40.850544,-74.064697
KBOS,VHHH,45,42.37329,-71.006954,22.505676,113.824302
KDTW,LFPB,45,42.24678,-83.33854,48.99502,2.534156
KEWR,RKSI,45,40.698946,-74.164488,37.451248,126.437414
KMSP,RJTT,45,44.886354,-93.20573,35.558275,139.769206
LPPT,OTBD,45,38.779919,-9.136684,25.369446,51.594493
CYUL,RJAA,44,45.49585,-73.691319,35.288223,144.953327
KBOS,LBBG,44,42.37329,-71.006954,42.51329,28.269695
KBTF,KCLT,44,40.802456,-111.976364,35.173521,-80.931816
KBWI,KDCA,44,39.177017,-76.729829,38.850205,-77.037643
KDAL,KDFW,44,32.834524,-96.666601,32.899747,-97.073037
KDAL,KMSP,44,32.834524,-96.666601,44.886354,-93.20573
KDCA,KHND,44,38.850205,-77.037643,36.073655,-115.123804
KDTW,RJBH,44,42.24678,-83.33854,35.386002,132.966728
KEWR,RJAA,44,40.698946,-74.164488,35.288223,144.953327
KHND,KRDU,44,36.073655,-115.123804,35.883396,-78.774193
KMIA,OTBD,44,25.78363,-80.373077,25.369446,51.594493
KPHL,LEMD,44,39.868881,-75.240465,40.481779,-3.544511
KSFO,ZBAA,44,37.622192,-122.377739,41.074855,114.603008
LTFM,SBGR,44,41.174337,28.709148,-23.491629,-46.672847
CYUL,KLAS,43,45.49585,-73.691319,36.098386,-115.157172
CYVR,KBOS,43,49.182449,-123.140822,42.37329,-71.006954
CYYZ,KMDW,43,43.665475,-79.611544,41.7848,-87.752194
EBBR,KMIA,43,50.892426,4.495041,25.78363,-80.373077
EDDF,KAUS,43,50.034252,8.562247,30.398041,-97.566875
EGSS,OTBD,43,51.883644,0.232735,25.369446,51.594493
EIDW,KBFI,43,53.422464,-6.279737,47.458901,-122.307833
KATL,LTFM,43,33.631805,-84.436924,41.174337,28.709148
KDTW,RKSI,43,42.24678,-83.33854,37.451248,126.437414
KIAD,LTFM,43,38.938037,-77.436264,41.174337,28.709148
KJFK,VABB,43,40.626115,-73.782432,19.090235,72.853151
EDDF,KRDU,42,50.034252,8.562247,35.883396,-78.774193
EGCC,WSSS,42,53.343761,-2.286647,1.394938,103.996914
EGKK,KHHR,42,51.146713,-0.201094,33.935806,-118.398257
KATL,RJTT,42,33.631805,-84.436924,35.558275,139.769206
KIAH,KJFK,42,29.97757,-95.277961,40.626115,-73.782432
KJFK,LOWW,42,40.626115,-73.782432,48.109947,16.578643
KORD,LPPT,42,41.967389,-87.912406,38.779919,-9.136684
KPHL,LEBL,42,39.868881,-75.240465,41.298569,2.082809
LFPB,VTBS,42,48.99502,2.534156,13.69154,100.74
OTBD,RJTT,42,25.369446,51.594493,35.558275,139.769206
RCTP,YSSY,42,25.071266,121.22286,-33.95426,151.178055
RPLL,ZBAA,42,13.469971,121.632054,41.074855,114.603008
CYVR,KBTF,41,49.182449,-123.140822,40.802456,-111.976364
KADS,KMDW,41,33.030116,-96.838653,41.7848,-87.752194
KDEN,RJAA,41,39.847028,-104.641541,35.288223,144.953327
KHND,KTEB,41,36.073655,-115.123804,40.850544,-74.064697
KLGA,KLGA,41,40.779353,-73.872351,40.779353,-73.872351
KPHL,LPPT,41,39.868881,-75.240465,38.779919,-9.136684
VOBL,YSSY,41,13.189133,77.761423,-33.95426,151.178055
CYVR,KBNA,40,49.182449,-123.140822,36.097583,-86.690252
CYVR,KDTW,40,49.182449,-123.140822,42.24678,-83.33854
EDDM,VOBL,40,48.606667,12.066527,13.189133,77.761423
EIDW,KMCO,40,53.422464,-6.279737,28.432892,-81.295817
ESSA,LFPO,40,59.625363,17.908851,48.727661,2.403118
KMCO,OMDB,40,28.432892,-81.295817,25.226349,55.41214
KORD,VHHH,40,41.967389,-87.912406,22.505676,113.824302
LFPG,VABB,40,48.99637,2.629346,19.090235,72.853151
LFPO,LOWW,40,48.727661,2.403118,48.109947,16.578643
LLBG,LTFM,40,32.004093,34.891163,41.174337,28.709148
CYUL,EIDW,39,45.49585,-73.691319,53.422464,-6.279737
CYYC,RJAA,39,51.129936,-113.990373,35.288223,144.953327
EHAM,RCTP,39,52.34265,4.710114,25.071266,121.22286
EIDW,LTAI,39,53.422464,-6.279737,36.915925,30.823875
KDAL,KSLC,39,32.834524,-96.666601,40.62038,-111.994507
KIAH,KMDW,39,29.97757,-95.277961,41.7848,-87.752194
LFPO,LTAI,39,48.727661,2.403118,36.915925,30.823875
LSZH,RJAA,39,47.463867,8.546883,35.288223,144.953327
CYYC,KNZY,38,51.129936,-113.990373,32.734219,-117.192381
EBBR,WSSS,38,50.892426,4.495041,1.394938,103.996914
EHAM,KPDX,38,52.34265,4.710114,45.586756,-122.599903
ENGM,KEWR,38,60.140945,11.048363,40.698946,-74.164488
KBFI,RJBH,38,47.458901,-122.307833,35.386002,132.966728
KBOS,RJAA,38,42.37329,-71.006954,35.288223,144.953327
KCLT,KPDX,38,35.173521,-80.931816,45.586756,-122.599903
KHHR,ZBAA,38,33.935806,-118.398257,41.074855,114.603008
KIND,KPDX,38,39.74807,-86.307007,45.586756,-122.599903
KSFO,LPPT,38,37.622192,-122.377739,38.779919,-9.136684
KSFO,YBBN,38,37.622192,-122.377739,-27.36335,153.118087
CYVR,KAUS,37,49.182449,-123.140822,30.398041,-97.566875
EDDB,ZBAA,37,52.343674,13.461075,41.074855,114.603008
EDDM,EGSS,37,48.606667,12.066527,51.883644,0.232735
EGLL,KSLC,37,51.352575,-0.5470079999999999,40.62038,-111.994507
EHAM,KDFW,37,52.34265,4.710114,32.899747,-97.073037
EHAM,VOBL,37,52.34265,4.710114,13.189133,77.761423
EHAM,WMKK,37,52.34265,4.710114,2.834885,101.664036
EKCH,LFPO,37,55.631653,12.677224,48.727661,2.403118
EPWA,KEWR,37,52.169499,20.963876,40.698946,-74.164488
ESSA,OTBD,37,59.625363,17.908851,25.369446,51.594493
KAFW,KDFW,37,33.19249,-97.198187,32.899747,-97.073037
KATL,LGAT,37,33.631805,-84.436924,36.249343,24.156072
KBFI,OMDB,37,47.458901,-122.307833,25.226349,55.41214
KBTF,PHNL,37,40.802456,-111.976364,21.325289,-157.93026
KMIA,KSLC,37,25.78363,-80.373077,40.62038,-111.994507
KMSP,RKSI,37,44.886354,-93.20573,37.451248,126.437414
KSFO,LTFM,37,37.622192,-122.377739,41.174337,28.709148
CYYC,KCLT,36,51.129936,-113.990373,35.173521,-80.931816
CYYZ,EBBR,36,43.665475,-79.611544,50.892426,4.495041
EBBR,EGSS,36,50.892426,4.495041,51.883644,0.232735
EGLL,RCTP,36,51.352575,-0.5470079999999999,25.071266,121.22286
EIDW,KDTW,36,53.422464,-6.279737,42.24678,-83.33854
KAFW,KHND,36,33.19249,-97.198187,36.073655,-115.123804
KBOS,PHNL,36,42.37329,-71.006954,21.325289,-157.93026
KBTF,KPHL,36,40.802456,-111.976364,39.868881,-75.240465
KBWI,KPHL,36,39.177017,-76.729829,39.868881,-75.240465
KDCA,KTEB,36,38.850205,-77.037643,40.850544,-74.064697
KFLL,KPHX,36,26.077011,-80.175787,33.440861,-112.0092
KHHR,LPPT,36,33.935806,-118.398257,38.779919,-9.136684
KHHR,SBGR,36,33.935806,-118.398257,-23.491629,-46.672847
KIAH,RJTT,36,29.97757,-95.277961,35.558275,139.769206
KMCO,KTPA,36,28.432892,-81.295817,27.986519,-82.541576
KMSP,LIRF,36,44.886354,-93.20573,41.829117,12.220667
KNZY,KTEB,36,32.734219,-117.192381,40.850544,-74.064697
KPHL,LFPG,36,39.868881,-75.240465,48.99637,2.629346
KRDU,KSLC,36,35.883396,-78.774193,40.62038,-111.994507
KSLC,KTPA,36,40.62038,-111.994507,27.986519,-82.541576
CYUL,KAUS,35,45.49585,-73.691319,30.398041,-97.566875
CYUL,LFPO,35,45.49585,-73.691319,48.727661,2.403118
CYVR,EGKK,35,49.182449,-123.140822,51.146713,-0.201094
CYYC,KSNA,35,51.129936,-113.990373,33.675053,-117.869274
EGSS,LIRF,35,51.883644,0.232735,41.829117,12.220667
KBOS,LIMC,35,42.37329,-71.006954,45.590836,8.74438
KBTF,KTEB,35,40.802456,-111.976364,40.850544,-74.064697
KIAH,OTBD,35,29.97757,-95.277961,25.369446,51.594493
KMIA,LTFM,35,25.78363,-80.373077,41.174337,28.709148
LSZH,RKSI,35,47.463867,8.546883,37.451248,126.437414
RKSI,VIDP,35,37.451248,126.437414,28.513339,77.239541
CYVR,ZBAA,34,49.182449,-123.140822,41.074855,114.603008
CYYC,KBOS,34,51.129936,-113.990373,42.37329,-71.006954
EHAM,VIDP,34,52.34265,4.710114,28.513339,77.239541
EIDW,KBNA,34,53.422464,-6.279737,36.097583,-86.690252
EIDW,KIND,34,53.422464,-6.279737,39.74807,-86.307007
KAFW,KORD,34,33.19249,-97.198187,41.967389,-87.912406
KATL,LSZH,34,33.631805,-84.436924,47.463867,8.546883
KDAB,KTPA,34,29.075684,-81.267823,27.986519,-82.541576
KDCA,KSLC,34,38.850205,-77.037643,40.62038,-111.994507
KIWA,KLAS,34,33.267838,-111.814783,36.098386,-115.157172
LEMD,RKSI,34,40.481779,-3.544511,37.451248,126.437414
OTBD,RJBB,34,25.369446,51.594493,34.468627,135.305672
CYVR,EIDW,33,49.182449,-123.140822,53.422464,-6.279737
CYYZ,RJAA,33,43.665475,-79.611544,35.288223,144.953327
EDDF,KLAS,33,50.034252,8.562247,36.098386,-115.157172
EKCH,RJTT,33,55.631653,12.677224,35.558275,139.769206
KBOS,LOWW,33,42.37329,-71.006954,48.109947,16.578643
KBOS,SBGR,33,42.37329,-71.006954,-23.491629,-46.672847
KHND,RKSI,33,36.073655,-115.123804,37.451248,126.437414
KIAH,LTFM,33,29.97757,-95.277961,41.174337,28.709148
KSFO,LFPO,33,37.622192,-122.377739,48.727661,2.403118
LFPB,VABB,33,48.99502,2.534156,19.090235,72.853151
LLBG,VHHH,33,32.004093,34.891163,22.505676,113.824302
PHNL,RPLL,33,21.325289,-157.93026,13.469971,121.632054
RJBB,YBBN,33,34.468627,135.305672,-27.36335,153.118087
CYUL,SBGR,32,45.49585,-73.691319,-23.491629,-46.672847
CYYC,EIDW,32,51.129936,-113.990373,53.422464,-6.279737
CYYC,RKSI,32,51.129936,-113.990373,37.451248,126.437414
EHAM,KHND,32,52.34265,4.710114,36.073655,-115.123804
EHAM,VHHH,32,52.34265,4.710114,22.505676,113.824302
KAFW,KLAS,32,33.19249,-97.198187,36.098386,-115.157172
KBFI,WSSS,32,47.458901,-122.307833,1.394938,103.996914
KBTF,KIWA,32,40.802456,-111.976364,33.267838,-111.814783
KDFW,RJBH,32,32.899747,-97.073037,35.386002,132.966728
KEWR,LEPA,32,40.698946,-74.164488,39.772137,3.064087
KFLL,KSLC,32,26.077011,-80.175787,40.62038,-111.994507
KMIA,LFPG,32,25.78363,-80.373077,48.99637,2.629346
KRDU,LFPG,32,35.883396,-78.774193,48.99637,2.629346
KSLC,RKSI,32,40.62038,-111.994507,37.451248,126.437414
LFPG,LTAI,32,48.99637,2.629346,36.915925,30.823875
LFPG,VOBL,32,48.99637,2.629346,13.189133,77.761423
LIRF,WSSS,32,41.829117,12.220667,1.394938,103.996914
CYYC,LFPG,31,51.129936,-113.990373,48.99637,2.629346
EDDM,RKSI,31,48.606667,12.066527,37.451248,126.437414
EGKK,EGSS,31,51.146713,-0.201094,51.883644,0.232735
EHAM,KTPA,31,52.34265,4.710114,27.986519,-82.541576
KAFW,KHHR,31,33.19249,-97.198187,33.935806,-118.398257
KBFI,LFPG,31,47.458901,-122.307833,48.99637,2.629346
KBTF,KFLL,31,40.802456,-111.976364,26.077011,-80.175787
KDTW,PHNL,31,42.24678,-83.33854,21.325289,-157.93026
KIAH,LFPG,31,29.97757,-95.277961,48.99637,2.629346
KPHL,OTBD,31,39.868881,-75.240465,25.369446,51.594493
KSLC,LFPG,31,40.62038,-111.994507,48.99637,2.629346
LEMG,LGAT,31,36.682744,-4.492429,36.249343,24.156072
RJBB,YSSY,31,34.468627,135.305672,-33.95426,151.178055
CYUL,EKCH,30,45.49585,-73.691319,55.631653,12.677224
CYYC,KMCO,30,51.129936,-113.990373,28.432892,-81.295817
CYYZ,LTFM,30,43.665475,-79.611544,41.174337,28.709148
EDDM,VIDP,30,48.606667,12.066527,28.513339,77.239541
EHAM,RJBB,30,52.34265,4.710114,34.468627,135.305672
EIDW,ZBAA,30,53.422464,-6.279737,41.074855,114.603008
KAFW,KSFO,30,33.19249,-97.198187,37.622192,-122.377739
KBOS,LGAT,30,42.37329,-71.006954,36.249343,24.156072
KBOS,LLBG,30,42.37329,-71.006954,32.004093,34.891163
KDTW,KTEB,30,42.24678,-83.33854,40.850544,-74.064697
KIAH,LFPB,30,29.97757,-95.277961,48.99502,2.534156
KMSP,LFPB,30,44.886354,-93.20573,48.99502,2.534156
LIMC,RCTP,30,45.590836,8.74438,25.071266,121.22286
VIDP,YSSY,30,28.513339,77.239541,-33.95426,151.178055
CYYC,LFPB,29,51.129936,-113.990373,48.99502,2.534156
CYYZ,VIDP,29,43.665475,-79.611544,28.513339,77.239541
EBBR,VHHH,29,50.892426,4.495041,22.505676,113.824302
EDDF,KMSP,29,50.034252,8.562247,44.886354,-93.20573
EGSS,LFPG,29,51.883644,0.232735,48.99637,2.629346
